suburb,count,words
NORTHCOTE,402,"{'ugh': 86, 'off': 84, 'con': 74, 'ass': 47, 'fuck': 31, 'shit': 19, 'babe': 11, 'sly': 10, 'mean': 10, 'brat': 8, 'crazy': 6, 'fat': 5, 'beat': 5, 'stupid': 3, 'shame': 3, 'ridiculous': 3, 'crap': 3, 'fucker': 3, 'sick': 3, 'liar': 2, 'mess': 2, ' fool': 2, 'fool': 2, 'fag': 2, 'faggot': 2, 'horrible': 2, 'retard': 2, 'fuck it': 2, 'loser': 2, 'fake': 2, 'butch': 2, 'dick': 2, 'trouble': 2, 'motherfucker': 2, 'asshole': 1, 'nobody': 1, 'rotten': 1, 'freak': 1, 'hellish': 1, 'beef': 1, 'sucker': 1, 'terrorist': 1, 'rude': 1, 'devil': 1, 'evil': 1, 'prick': 1, 'vile': 1, 'blind': 1, 'whining': 1, 'suck it': 1, 'disgusting': 1, 'thug': 1, 'ignorant': 1, 'dull': 1, 'coward': 1, 'fuck you': 1, 'smug': 1, 'sneaky': 1, 'jerk': 1, 'bitch': 1, 'ugly': 1, 'ugly ': 1, 'loser ': 1, 'crook': 1, 'con ': 1, 'perv': 1, 'piece of garbage': 1, 'dumb': 1, 'damned ': 1}"
NOTTING HILL,19,"{'ass': 5, 'off': 4, 'con': 2, 'shit': 2, 'shade': 2, 'fuck': 1, 'ugh': 1, 'sick': 1, 'crazy': 1, 'beat': 1}"
NUNAWADING,47,"{'ugh': 13, 'off': 9, 'ass': 8, 'con': 6, 'fuck': 3, 'crazy': 2, 'shit': 2, 'shade': 2, 'stupid': 2, 'fat': 1, 'bastard': 1, 'tabloid': 1, 'brat': 1, 'thug': 1, 'sly': 1, 'crap': 1, 'mean': 1, 'mess': 1}"
OAK PARK,40,"{'ugh': 8, 'con': 5, 'off': 5, 'ass': 5, 'fuck': 3, 'stupid': 3, 'mean': 3, 'shit': 2, 'arse': 2, 'sly': 2, 'jealous': 1, 'beast': 1, 'blind': 1, 'mess': 1, 'loser': 1, 'loser ': 1, 'brat': 1, 'fat': 1, 'motherfucker': 1, 'fucker': 1, 'crazy': 1, 'horrible': 1, 'ridiculous': 1}"
OAKLANDS JUNCTION,4,"{'ugh': 2, 'off': 1, 'ass': 1}"
OAKLEIGH,94,"{'con': 23, 'ugh': 22, 'off': 20, 'ass': 15, ' fool': 3, 'fool': 3, 'bitch': 2, 'brat': 2, 'babe': 2, 'con ': 2, 'beat': 2, 'dumb': 2, 'mess': 1, 'mean': 1, 'shame': 1, 'fat': 1, 'shit': 1, 'dick': 1, 'nobody': 1, 'sick': 1, 'crazy': 1, 'fuck': 1}"
OAKLEIGH EAST,47,"{'con': 11, 'ass': 8, 'off': 7, 'ugh': 7, 'fuck': 4, 'fat': 3, 'dull': 2, 'mean': 2, 'stupid': 2, 'rude': 1, 'prude': 1, 'corrupt': 1, 'sick': 1, 'pussy': 1, 'sly': 1, 'horrible': 1, 'babe': 1, 'brat': 1}"
OAKLEIGH SOUTH,29,"{'off': 9, 'ugh': 8, 'shit': 3, 'thug': 2, 'beat': 2, 'mean': 2, 'con': 2, 'fuck': 2, 'jealous': 1, 'sly': 1, 'bastard': 1, 'horrible': 1, 'nasty': 1, 'bitch': 1}"
OFFICER,33,"{'con': 8, 'ugh': 5, 'crazy': 5, 'off': 4, 'fuck': 3, 'babe': 3, 'ass': 2, 'mess': 1, 'go crazy': 1, 'shit': 1, 'bad thing': 1, 'stupid': 1, 'beat': 1, 'brat': 1}"
OFFICER SOUTH,1,{'con': 1}
OLINDA,15,"{'ugh': 4, 'off': 2, 'crazy': 1, 'brat': 1, 'cuckoo': 1, 'ridiculous': 1, 'ass': 1, 'crap': 1, 'nobody': 1, 'fuck': 1, 'con': 1}"
ORMOND,85,"{'off': 21, 'ass': 16, 'con': 11, 'ugh': 10, 'shit': 5, 'sick': 5, 'fuck': 4, 'nasty': 3, 'crap': 3, 'crazy': 2, 'mean': 2, 'bastard': 2, 'evil': 2, 'fat': 1, 'beat': 1, 'yuck': 1, 'mess': 1, 'go crazy': 1, 'smug': 1, 'sly': 1, 'crass': 1, 'trouble': 1, 'crook': 1, 'loser': 1, 'shitty ': 1, 'rude': 1, 'shame': 1, 'pussy': 1}"
PAKENHAM,279,"{'ugh': 54, 'con': 45, 'fuck': 42, 'off': 29, 'ass': 29, 'bitch': 10, 'mean': 9, 'sly': 9, 'shit': 9, 'mess': 7, 'beat': 6, 'coward': 6, 'stupid': 6, 'babe': 6, 'sick': 5, 'dumb': 4, 'arse': 4, 'crazy': 4, 'loser': 3, 'pussy': 3, 'evil': 3, 'jealous': 3, 'vile': 3, 'brat': 2, 'crap': 2, 'shame': 2, 'prick': 2, 'ugly': 2, 'ridiculous': 2, 'ignorant': 1, 'blind': 1, 'fuck you': 1, 'perv': 1, 'con ': 1, 'rude': 1, 'disgusting': 1, 'sleazy': 1, 'ugly ': 1, 'fake': 1, 'liar': 1, 'scam': 1, 'scam ': 1, 'shade': 1, 'stupid people': 1, 'shut up': 1, 'nose in': 1, 'shitty ': 1, 'dull': 1, 'fuck off': 1, 'horrible': 1, 'sneaky': 1, 'toilet paper ': 1, 'asshole': 1, 'slut': 1, 'freak': 1}"
PANTON HILL,33,"{'ugh': 13, 'ass': 5, 'off': 4, 'con': 4, 'bastard': 2, 'fuck': 2, 'mean': 2, 'shame': 1, 'con ': 1, 'loser': 1, 'damned ': 1, 'sick': 1, 'imbecile': 1, 'shit': 1, 'moron': 1}"
PARK ORCHARDS,65,"{'ugh': 41, 'con': 8, 'off': 5, 'shit': 3, 'sick': 2, 'loser': 2, 'mean': 2, 'ass': 2, 'ugly': 1, 'ugly ': 1, 'brat': 1, 'loserl': 1, 'shitty ': 1, 'loser ': 1, 'mess': 1, 'dick': 1, 'horrible': 1, 'shame': 1, 'disgusting': 1, 'bitch': 1}"
PARKDALE,132,"{'con': 33, 'ugh': 25, 'ass': 19, 'off': 10, 'shit': 5, 'vile': 4, 'crazy': 4, 'fuck': 4, 'mean': 4, 'sly': 3, 'fat': 3, 'stupid': 3, 'mess': 3, 'dick': 2, 'bastard': 2, 'despise': 2, 'butch': 2, 'brat': 2, 'freak': 2, 'ridiculous': 2, 'shitty ': 1, 'bitch': 1, 'scammer': 1, 'scam': 1, 'trouble': 1, 'corrupt': 1, 'blind': 1, 'fuck off': 1, 'loser': 1, 'repulsive': 1, 'imbecile': 1, 'damned ': 1, 'con ': 1, 'murderer': 1, 'fake': 1, 'ugly': 1, 'ugly ': 1, 'evil': 1, 'shame': 1}"
PARKVILLE,442,"{'con': 89, 'ugh': 79, 'off': 73, 'ass': 73, 'mean': 23, 'sly': 21, 'fuck': 20, 'shit': 15, 'sick': 7, 'brat': 7, 'fat': 6, 'con ': 5, 'crazy': 4, 'evil': 4, 'beat': 4, 'mess': 4, 'crap': 3, 'jail': 3, 'ridiculous': 3, 'shitty ': 3, 'freak': 3, 'stupid': 3, 'arse': 3, 'shut up': 2, 'loser': 2, 'loser ': 2, 'babe': 2, 'devil': 2, 'liar': 2, 'corrupt': 2, 'disgusting': 2, 'murderer': 2, 'toilet paper ': 1, 'retard': 1, 'puppets': 1, 'rapist': 1, 'ignorant': 1, 'dull': 1, 'scam': 1, 'dick': 1, 'abnormal': 1, 'fuck you': 1, 'slut': 1, 'blind': 1, 'get fucked': 1, 'dork': 1, 'discard ': 1, 'shade': 1, 'perv': 1, 'shame': 1, 'horrible': 1, ' fool': 1, 'fool': 1, 'bad thing': 1, 'miserable': 1, 'you rat': 1, 'spoiled': 1, 'vile': 1, 'moron': 1}"
PARWAN,4,"{'ugh': 1, 'ass': 1, 'rotter': 1, 'off': 1, 'drug dealer': 1, 'con': 1}"
PASCOE VALE,108,"{'con': 21, 'ugh': 20, 'ass': 16, 'off': 15, 'beat': 5, 'crazy': 5, 'fuck': 5, 'brat': 4, 'mean': 3, 'shade': 2, 'crap': 2, 'freak': 2, 'shit': 2, 'bitch': 2, 'babe': 2, 'evil': 1, 'trouble': 1, 'bad thing': 1, 'sly': 1, 'fat': 1, 'jail': 1, 'in jail': 1, 'ridiculous': 1, 'shame': 1, 'Useless': 1, 'prick': 1, ' fool': 1, 'fool': 1, 'horrendous': 1, 'puppets': 1, 'spoiled': 1, 'terrorist': 1, 'rude': 1, 'ugly': 1, 'ugly ': 1, 'dumb': 1, 'dumb shit': 1, 'stupid': 1}"
PASCOE VALE SOUTH,96,"{'ugh': 25, 'con': 23, 'off': 22, 'ass': 15, 'fuck': 5, 'beat': 3, 'sick': 1, 'ridiculous': 1, 'pussy': 1, 'devil': 1, 'evil': 1, 'fuck you': 1, 'shit': 1, 'disgusting': 1, 'sly': 1, 'vile': 1, 'brat': 1, 'babe': 1, 'horrible': 1, 'fraud': 1, 'fake': 1}"
PATTERSON LAKES,46,"{'con': 10, 'ugh': 10, 'off': 7, 'ass': 4, 'fuck': 3, 'whore': 2, 'shit': 2, 'sly': 2, 'crazy': 2, 'evil': 1, 'slut': 1, 'con ': 1, 'fuck you': 1, 'crap': 1, 'mess': 1, 'fat': 1, 'shut up': 1, 'mean': 1, 'jealous': 1, 'ridiculous': 1, 'sick': 1, 'dick': 1}"
PEARCEDALE,59,"{'fuck': 19, 'ugh': 9, 'con': 8, 'shit': 6, 'off': 6, 'fat': 4, 'freak': 2, 'sly': 2, 'horrible': 2, 'crazy': 2, 'sick': 2, 'con ': 1, 'fag': 1, 'faggot': 1, 'horrendous': 1, 'holy fuck': 1, 'pussy': 1, 'beast': 1, 'get fucked': 1, 'holy shit': 1, 'mean': 1, 'dick': 1}"
PENTLAND HILLS,1,"{'beef': 1, 'off': 1}"
PHEASANT CREEK,1,{'ugh': 1}
PLENTY,9,"{'ugh': 7, 'ass': 2}"
PLUMPTON,1,{'ass': 1}
POINT COOK,333,"{'ugh': 69, 'ass': 52, 'con': 49, 'off': 47, 'mean': 16, 'shit': 16, 'fuck': 15, 'sly': 12, 'crook': 10, 'brat': 8, 'mess': 7, 'evil': 6, 'con ': 5, 'sick': 5, 'beat': 5, 'damned ': 3, 'babe': 3, 'shame': 3, 'crazy': 3, 'shut up': 3, 'jealous': 3, 'fat': 3, 'crap': 3, 'liar': 3, 'ridiculous': 3, 'fucker': 2, 'loser': 2, 'stupid': 2, 'shade': 2, 'jail': 2, 'in jail': 2, 'asshole': 2, 'ugly': 2, 'bitch': 2, 'moron': 2, 'oldie': 2, 'dick': 1, 'terrorist': 1, 'toilet paper ': 1, 'thief': 1, 'pawns': 1, 'fuck off': 1, 'blind': 1, 'shameless': 1, 'motherfucker': 1, 'fag': 1, 'faggot': 1, 'loser ': 1, 'beast': 1, 'devil': 1, 'sneaky': 1, 'retard': 1, 'leftist': 1, 'ugly ': 1, 'freak': 1, 'fuck it': 1, 'dumb': 1, 'commie': 1, 'reckless': 1, 'trouble': 1}"
POINT WILSON,2,"{'off': 1, 'sick': 1}"
PORT MELBOURNE,356,"{'off': 97, 'con': 70, 'ugh': 58, 'ass': 54, 'sly': 15, 'brat': 13, 'mean': 8, 'fuck': 7, 'con ': 7, 'crazy': 7, 'babe': 6, 'evil': 5, 'shade': 5, 'shit': 5, 'fat': 4, 'sick': 4, 'shame': 3, 'beat': 3, 'beef': 3, 'dumb': 2, 'crook': 2, 'trouble': 2, 'mess': 2, 'crap': 2, 'ugly': 2, 'freak': 2, 'beast': 2, 'backlash': 1, 'fake': 1, 'arse': 1, 'dumbass': 1, 'reckless': 1, 'terrorist': 1, 'devil': 1, 'thug': 1, 'you rat': 1, 'shut up': 1, 'despise': 1, 'loser': 1, 'rotter': 1, 'ugly ': 1, 'jerk': 1, 'butch': 1, 'corrupt': 1, 'bad thing': 1, 'disgusting': 1, 'stupid': 1, 'rude': 1}"
PORTARLINGTON,12,"{'ass': 6, 'evil': 2, 'sly': 1, 'disgusting': 1, 'smug': 1, 'con': 1}"
PRAHRAN,565,"{'ass': 107, 'ugh': 100, 'off': 98, 'con': 89, 'evil': 35, 'fuck': 24, 'mean': 21, 'shit': 17, 'babe': 12, 'sly': 10, 'beat': 9, 'brat': 9, 'crazy': 9, 'mess': 6, 'fat': 5, 'shame': 5, 'sick': 5, 'crap': 4, 'liar': 4, 'nobody': 4, 'bitch': 4, 'loser': 3, 'beef': 3, 'beast': 3, 'terrorist': 2, 'con ': 2, 'horrible': 2, 'blind': 2, 'arse': 2, 'sneaky': 2, 'dick': 2, 'rude': 2, 'dumb': 2, 'fake': 2, 'gangster': 2, ' fool': 2, 'fool': 2, 'shitty ': 1, 'ridiculous': 1, 'slut': 1, 'loser ': 1, 'fuck off': 1, 'brainwash': 1, 'wimp': 1, 'petty': 1, 'dull': 1, 'stupid': 1, 'rotter': 1, 'crook': 1, 'phoney': 1, 'shameless': 1, 'holy shit': 1, 'shade': 1, 'fucker': 1, 'butch': 1, 'horrendous': 1, 'trouble': 1, 'dork': 1, 'coward': 1, 'spoiled': 1, 'mafia': 1}"
PRESTON,423,"{'off': 93, 'ugh': 92, 'con': 72, 'ass': 57, 'fuck': 18, 'shit': 18, 'sly': 16, 'mean': 10, 'sick': 8, 'crazy': 6, 'brat': 5, 'stupid': 4, ' fool': 4, 'fool': 4, 'babe': 4, 'terrorist': 4, 'mess': 4, 'crap': 4, 'beat': 4, 'fat': 4, 'dumb': 3, 'jerk': 3, 'jealous': 3, 'disgusting': 3, 'dick': 3, 'con ': 3, 'thug': 2, 'vile': 2, 'arse': 2, 'ugly': 2, 'ugly ': 2, 'corrupt': 2, 'freak': 2, 'horrible': 2, 'bitch': 2, 'spineless': 1, 'suck it': 1, 'horrendous': 1, 'mediocre': 1, 'fag': 1, 'shame': 1, 'smug': 1, 'obnoxious ': 1, 'obnoxious': 1, 'nasty': 1, 'nobody': 1, 'evil': 1, 'drop dead': 1, 'shade': 1, 'get fucked': 1, 'liar': 1, 'trouble': 1, 'petty': 1, 'bastard': 1, 'beef': 1, 'Satan': 1, 'retard': 1, 'blind': 1, 'beast': 1, 'to piss off': 1, 'shut up': 1, 'freaked out': 1, 'crook': 1}"
PRINCES HILL,54,"{'ugh': 22, 'off': 12, 'con': 8, 'ass': 8, 'freak': 4, 'mean': 2, 'con ': 1, 'fraud': 1, 'ridiculous': 1, 'sly': 1, 'holy shit': 1, 'shit': 1, 'bastard': 1, 'wimp': 1}"
RAVENHALL,22,"{'off': 7, 'ass': 6, 'con': 3, 'ugh': 3, 'fuck': 2, 'shit': 2, 'fuck off': 1, 'ridiculous': 1, 'sly': 1, 'loser': 1, 'loser ': 1, 'con ': 1, 'dick': 1}"
RESEARCH,20,"{'con': 6, 'ass': 5, 'off': 3, 'ugh': 2, 'mean': 2, 'loser': 1, 'loser ': 1, 'fuck': 1, 'sly': 1, 'shit': 1}"
RESERVOIR,392,"{'con': 72, 'ugh': 69, 'ass': 56, 'off': 45, 'fuck': 37, 'mean': 22, 'shit': 19, 'liar': 10, 'fat': 7, 'mess': 7, 'sly': 7, 'bitch': 7, 'crap': 6, 'babe': 6, 'con ': 6, 'whore': 5, 'crazy': 5, 'sick': 5, 'horrible': 4, 'stupid': 4, 'dick': 4, 'rude': 3, 'beat': 3, 'slut': 3, 'perv': 3, 'shame': 3, 'rapist': 3, 'dishonest': 3, 'jail': 2, 'brat': 2, 'hitman': 2, 'jerk': 2, 'fuck off': 2, 'smug': 2, 'disgusting': 2, 'evil': 2, 'terrorist': 2, 'shut up': 2, 'bad thing': 1, 'loser': 1, 'loser ': 1, 'asshole': 1, 'arse': 1, 'fag': 1, 'shade': 1, 'shitty ': 1, 'vile': 1, 'prude': 1, 'jealous': 1, 'scumbag': 1, 'sucker': 1, 'petty': 1, 'in jail': 1, 'vulture': 1, 'wretched': 1, 'corrupt': 1, 'nasty': 1, 'ugly': 1, 'ugly ': 1, 'holy fuck': 1, 'yuck': 1, 'trouble': 1, 'selfish': 1, 'beef': 1, 'thug': 1, 'fake': 1, 'nobody': 1, 'fraud': 1, 'freak': 1, ' fool': 1, 'fool': 1, 'butch': 1, 'puppets': 1, 'brainwash': 1}"
RICHMOND,956,"{'off': 193, 'con': 185, 'ugh': 168, 'ass': 136, 'fuck': 35, 'mean': 34, 'shit': 29, 'sick': 25, 'sly': 20, 'brat': 20, 'fat': 14, 'babe': 13, 'beat': 11, 'crap': 11, 'con ': 11, 'bitch': 11, 'crazy': 9, 'beef': 8, 'trouble': 7, 'freak': 7, 'ridiculous': 7, 'mess': 6, 'shame': 5, 'jealous': 5, 'stupid': 5, 'arse': 5, 'rude': 5, 'horrible': 5, 'evil': 4, 'fake': 4, 'loser': 3, 'beast': 3, 'fucker': 3, 'fag': 3, 'dick': 3, 'ugly': 3, 'ugly ': 3, 'bastard': 3, 'shade': 3, 'asshole': 2, 'terrorist': 2, 'oldie': 2, 'nobody': 2, 'dumb': 2, 'jerk': 2, 'scumbag': 2, 'motherfucker': 2, 'smug': 2, 'vile': 2, 'nasty': 2, 'moron': 2, 'shut up': 2, 'despise': 2, 'shitty ': 2, 'sleazy': 1, 'blind': 1, 'posh': 1, 'you rat': 1, 'shameless': 1, 'whining': 1, 'despicable': 1, 'loser ': 1, 'abnormal': 1, 'slut': 1, 'fuckery': 1, 'cynical': 1, 'poor woman': 1, 'vandalism': 1, 'thief': 1, 'viper': 1, 'sneaky': 1, 'sheeps': 1, 'perv': 1, 'selfish': 1, 'coward': 1, 'faggot': 1, 'disgusting': 1, 'gangster': 1, 'mafia': 1, 'petty': 1, 'traitor': 1, 'devil': 1}"
RIDDELLS CREEK,36,"{'fuck': 10, 'ugh': 9, 'shit': 5, 'ass': 4, 'mean': 3, 'off': 3, 'sly': 2, 'toilet paper ': 1, 'horrible': 1, 'dumb': 1, 'ugly': 1, 'ugly ': 1, 'sick': 1, 'fuck off': 1, 'fat': 1, 'loser': 1, 'slut': 1, 'dick': 1}"
RINGWOOD,239,"{'con': 71, 'ugh': 40, 'ass': 38, 'off': 26, 'fuck': 14, 'shit': 13, 'sly': 6, 'mean': 6, 'mess': 5, 'ridiculous': 3, 'evil': 3, 'sick': 2, 'crazy': 2, 'arse': 2, 'brat': 2, 'loser': 2, 'loser ': 2, 'horrible': 2, 'crap': 2, 'liar': 2, 'beat': 2, 'freak': 2, 'dick': 1, 'dumb': 1, 'moron': 1, 'birds of a feather': 1, 'piece of shit ': 1, 'piece of shit': 1, 'disgusting': 1, 'con ': 1, 'trouble': 1, 'jail': 1, 'barf': 1, 'jealous': 1, 'ignorant': 1, 'oldie': 1, 'nobody': 1, 'retard': 1, 'yuck': 1, 'fake': 1, 'sneaky': 1, 'bitch': 1, 'stupid': 1, 'frustrated': 1, 'rude': 1, 'sucker': 1}"
RINGWOOD EAST,46,"{'con': 13, 'ugh': 11, 'ass': 5, 'brat': 4, 'off': 3, 'mess': 2, 'sick': 2, 'beat': 1, 'fuck': 1, 'horrible': 1, 'mean': 1, 'con ': 1, 'fat': 1, 'stupid': 1, 'shit': 1, 'obnoxious': 1, 'arse': 1, 'scumbag': 1}"
RINGWOOD NORTH,162,"{'mean': 115, 'con': 12, 'ugh': 7, 'fuck': 5, 'ass': 5, 'off': 4, 'fat': 3, 'shit': 3, 'dick': 2, 'brat': 2, 'rude': 1, 'scam': 1, 'oldie': 1, 'mess': 1, 'crook': 1, 'sick': 1, 'blind': 1, 'con ': 1, 'shame': 1, 'beat': 1}"
RIPPONLEA,23,"{'off': 10, 'ugh': 5, 'brat': 2, 'shit': 1, 'ass': 1, 'fuck': 1, 'mess': 1, 'con': 1, 'crazy': 1}"
ROCKBANK,3,"{'off': 2, 'con': 1}"
ROMSEY,1,{'ass': 1}
ROSANNA,49,"{'con': 16, 'ugh': 8, 'off': 5, 'shit': 4, 'mean': 3, 'sly': 3, 'crap': 2, 'perv': 1, 'bastard': 1, 'loser': 1, 'loser ': 1, 'fake': 1, 'stupid': 1, 'ass': 1, 'beat': 1, 'ridiculous': 1, 'fuck': 1, 'holy shit': 1, 'freak': 1, 'shame': 1}"
ROWSLEY,2,"{'shit': 1, 'shade': 1, 'ugh': 1}"
ROWVILLE,294,"{'ugh': 62, 'fuck': 39, 'con': 39, 'ass': 39, 'off': 30, 'shit': 27, 'mean': 12, 'mess': 7, 'sly': 7, 'sick': 7, 'bitch': 6, 'dumb': 5, 'bastard': 5, 'stupid': 5, 'fat': 4, 'ugly': 4, 'beat': 4, 'crap': 3, 'arse': 3, 'rude': 3, 'evil': 3, 'dick': 3, 'babe': 3, 'loser': 2, 'fucker': 2, 'thug': 2, 'fag': 2, 'faggot': 2, 'crazy': 2, 'jealous': 2, 'shame': 2, 'horrible': 2, 'loser ': 1, 'bad thing': 1, 'sneaky': 1, 'fucking annoying': 1, 'holy shit': 1, 'blind': 1, 'despise': 1, 'motherfucker': 1, 'asshole': 1, 'prick': 1, 'devil': 1, 'trouble': 1, 'corrupt': 1, 'backlash': 1, 'freak': 1, 'go crazy': 1, 'disgusting': 1, 'liar': 1}"
ROXBURGH PARK,89,"{'ugh': 24, 'ass': 14, 'fuck': 12, 'con': 11, 'off': 6, 'shit': 5, 'evil': 4, 'sly': 4, 'mean': 3, 'bitch': 3, 'stupid': 2, 'stupid things': 1, 'con ': 1, 'crazy': 1, 'brat': 1, 'beat': 1, 'beef': 1, 'ridiculous': 1, 'crap': 1, 'spoiled': 1, 'fuck you': 1, 'jail': 1, 'ugly': 1, 'ugly ': 1, 'jealous': 1}"
SANDHURST,616,"{'fuck': 115, 'ugh': 113, 'shit': 89, 'off': 86, 'con': 64, 'ass': 42, 'arse': 31, 'sly': 30, 'crap': 22, 'mean': 11, 'bitch': 10, 'freak': 10, 'sick': 9, 'ridiculous': 8, 'bastard': 7, 'stupid': 6, 'mess': 6, 'moron': 6, 'dumb': 6, 'fake': 5, 'dick': 5, 'crazy': 4, 'fucker': 4, 'fat': 3, 'vile': 3, 'fuck off': 3, 'nasty': 3, 'evil': 3, 'nobody': 3, 'trouble': 3, 'devil': 2, 'brainwash': 2, 'con ': 2, 'blind': 2, 'beat': 2, 'brat': 2, 'shitty ': 2, 'liar': 1, 'suck it': 1, 'miserable': 1, 'disgusting': 1, 'sucker': 1, 'holy fuck': 1, 'horrible': 1, 'babe': 1, 'holy shit': 1, 'fraud': 1, 'fuck you': 1, 'frustrated': 1, 'fuck it': 1, 'oldie': 1, 'slut': 1, 'cynical': 1, 'stupid things': 1, 'jealous': 1, 'nastu': 1, 'damned ': 1, 'get fucked': 1, 'unbearable': 1, 'jail': 1, 'in jail': 1, 'shade': 1}"
SANDRINGHAM,45,"{'off': 10, 'con': 9, 'ass': 8, 'ugh': 7, 'shit': 6, 'fuck': 3, 'crap': 3, 'sly': 2, 'babe': 1, 'spoiled': 1, 'ridiculous': 1, 'fat': 1, 'dumb': 1, 'brat': 1, 'liar': 1}"
SASSAFRAS,25,"{'ass': 15, 'con': 6, 'ugh': 2, 'nasty': 1, 'brat': 1, 'beat': 1, 'mean': 1}"
SCORESBY,49,"{'ugh': 8, 'off': 8, 'con': 7, 'ass': 7, 'brat': 5, 'fuck': 4, 'sick': 2, 'evil': 1, 'dick': 1, 'ridiculous': 1, 'beast': 1, 'dumb': 1, 'trouble': 1, 'mean': 1, 'beat': 1, 'mess': 1}"
SEABROOK,42,"{'ugh': 8, 'off': 7, 'crook': 6, 'con': 5, 'shit': 3, 'mean': 3, 'ass': 3, 'beat': 3, 'dumb': 2, 'sick': 2, 'arse': 1, 'sneaky': 1, 'traitor': 1, 'fuck': 1, 'fake': 1, 'shameless': 1, 'shame': 1, 'bastard': 1}"
SEAFORD,135,"{'con': 36, 'ugh': 26, 'off': 21, 'ass': 14, 'fuck': 8, 'mean': 7, 'sly': 5, 'sick': 4, 'bitch': 3, 'mess': 3, 'con ': 3, 'shit': 3, 'rude': 2, 'brat': 2, 'ugly': 2, 'crap': 2, 'crazy': 1, 'blind': 1, 'fuck you': 1, 'babe': 1, 'retard': 1, 'liar': 1, 'jealous': 1, 'shame': 1, 'freak': 1, 'dick': 1, 'beat': 1, 'dumb': 1, 'ugly ': 1, 'fat': 1}"
SEAHOLME,19,"{'ugh': 7, 'off': 2, 'shit': 2, 'bastard': 1, 'beat': 1, 'sick': 1, 'dumb': 1, 'ass': 1, 'suck it': 1, 'con': 1, 'brat': 1, 'fat': 1, ' fool': 1, 'fool': 1, 'shame': 1, 'fuck': 1}"
SEDDON,82,"{'con': 26, 'off': 23, 'ass': 9, 'ugh': 9, 'sly': 4, 'shame': 4, 'mean': 4, 'fuck': 3, 'stupid': 1, ' fool': 1, 'fool': 1, 'terrorist': 1, 'fake': 1, 'holy shit': 1, 'shit': 1, 'white collar': 1, 'fat': 1, 'beat': 1, 'brat': 1, 'crazy': 1, 'loser': 1, 'loser ': 1, 'suck it': 1}"
SELBY,4,"{'off': 2, 'ugh': 1, 'crazy': 1, 'bastard': 1, 'ass': 1}"
SEVILLE,14,"{'evil': 6, 'fat': 2, 'brat': 2, 'con': 2, 'shit': 1, 'off': 1, 'butch': 1, 'ugh': 1}"
SEVILLE EAST,3,"{'evil': 1, 'beat': 1, 'crap': 1}"
SHERBROOKE,6,"{'ass': 3, 'freak': 1, 'off': 1, 'ugh': 1}"
SILVAN,10,"{'ugh': 5, 'ass': 2, 'con': 1, 'brat': 1, 'beat': 1}"
SKYE,35,"{'con': 8, 'ugh': 7, 'ass': 4, 'shit': 4, 'off': 4, 'mean': 2, 'shame': 1, 'blind': 1, 'babe': 1, 'crazy': 1, 'beat': 1, 'whore': 1, 'sick': 1, 'pussy': 1, 'holy shit': 1, 'bastard': 1, 'dick': 1, 'con ': 1}"
SMITHS GULLY,1,{'off': 1}
SOMERTON,12,"{'off': 5, 'con': 2, 'ass': 2, 'fuck': 1, 'bastard': 1, 'beat': 1, 'crap': 1, 'piece of junk': 1}"
SOMERVILLE,38,"{'ugh': 8, 'off': 5, 'mean': 4, 'ass': 3, 'fuck': 3, 'dick': 2, 'con': 2, 'bitch': 2, 'shit': 2, 'babe': 2, 'arse': 1, 'freak': 1, 'fuck you': 1, 'toilet paper ': 1, 'asshole': 1, 'slut': 1, 'crazy': 1, 'dumb': 1}"
SOUTH KINGSVILLE,10,"{'off': 4, 'ugh': 2, 'con': 2, 'crap': 1, 'ass': 1}"
SOUTH MELBOURNE,561,"{'off': 168, 'ugh': 101, 'con': 98, 'ass': 83, 'brat': 14, 'shit': 13, 'mean': 13, 'sly': 12, 'fuck': 10, 'mess': 10, 'con ': 10, 'fat': 6, 'crazy': 6, 'dick': 5, 'beat': 5, 'freak': 4, 'beef': 4, 'evil': 3, ' fool': 3, 'fool': 3, 'babe': 3, 'sick': 3, 'posh': 3, 'bitch': 3, 'stupid': 3, 'loser': 2, 'loser ': 2, 'sneaky': 2, 'crap': 2, 'shut up': 2, 'arse': 2, 'shade': 2, 'rude': 2, 'horrible': 2, 'liar': 2, 'ugly': 2, 'oldie': 1, 'worthless': 1, 'shame': 1, 'rotten': 1, 'nobody': 1, 'shut your mouth': 1, 'whore': 1, 'brawler': 1, 'blind': 1, 'fuck it': 1, 'go crazy': 1, 'shitty ': 1, 'jealous': 1, 'rotter': 1, 'nasty': 1, 'fake': 1, 'devil': 1, 'mafia': 1, 'bad thing': 1, 'jail': 1, 'in jail': 1, 'holy shit': 1, 'corrupt': 1, 'crook': 1, 'dumb': 1, 'reckless': 1, 'ignorant': 1, 'Satan': 1, 'piece of shit': 1, 'dull': 1, 'butch': 1, 'pussy': 1, 'retard': 1, 'gangster': 1, 'ugly ': 1, 'trouble': 1, 'damned ': 1, 'Useless': 1}"
